crop,country,year,fs_fat_supply_quantity,fs_food_supply_kcal,fs_food_supply_quantity_g,fs_protein_supply_quantity
Safflower,World,2012,NA,NA,NA,NA
Safflower,World,2013,NA,NA,NA,NA
Saffron,World,2010,0.047826087,0.008695652,NA,0.02173913
Saffron,World,2011,0.047826087,0.008695652,NA,0.017391304
Saffron,World,2012,0.060869565,0.013043478,NA,0.02173913
Saffron,World,2013,0.069565217,0.017391304,NA,0.013043478
Sago palm,World,2010,NA,0.043478261,0.095652174,0.047826087
Sago palm,World,2011,NA,0.043478261,0.091304348,0.043478261
Sago palm,World,2012,NA,0.034782609,0.086956522,0.039130435
Sago palm,World,2013,NA,0.030434783,0.1,0.039130435
Salsify,World,2010,NA,0.039130435,0.639130435,0.247826087
Salsify,World,2011,0.004347826,0.039130435,0.62173913,0.260869565
Salsify,World,2012,NA,0.043478261,0.626086957,0.239130435
Salsify,World,2013,NA,0.043478261,0.639130435,0.256521739
Sapodilla,World,2010,NA,NA,0.026086957,NA
Sapodilla,World,2011,NA,0.004347826,0.026086957,NA
Sapodilla,World,2012,0.004347826,NA,0.030434783,NA
Sapodilla,World,2013,0.004347826,NA,0.043478261,NA
Savory,World,2010,NA,0.02173913,0.634782609,0.22173913
Savory,World,2011,0.004347826,0.026086957,0.608695652,0.230434783
Savory,World,2012,NA,0.039130435,0.608695652,0.226086957
Savory,World,2013,NA,0.043478261,0.626086957,0.234782609
Service tree,World,2010,0.017391304,0.008695652,0.226086957,NA
Service tree,World,2011,0.017391304,0.008695652,0.226086957,NA
Service tree,World,2012,0.017391304,0.008695652,0.247826087,NA
Service tree,World,2013,0.02173913,0.017391304,0.273913043,NA
Sesame,World,2010,0.343478261,0.139130435,0.07826087,0.130434783
Sesame,World,2011,0.365217391,0.147826087,0.086956522,0.126086957
Sesame,World,2012,0.356521739,0.156521739,0.091304348,0.139130435
Sesame,World,2013,0.360869565,0.169565217,0.082608696,0.134782609
Shala tree,World,2010,0.008695652,NA,NA,0.004347826
Shala tree,World,2011,0.004347826,NA,NA,0.004347826
Shala tree,World,2012,0.004347826,NA,NA,0.004347826
Shala tree,World,2013,0.008695652,NA,NA,0.004347826
Sisal,World,2010,NA,NA,NA,NA
Sisal,World,2011,NA,NA,NA,NA
Sisal,World,2012,NA,NA,NA,NA
Sisal,World,2013,NA,NA,NA,NA
Snake plant,World,2010,NA,NA,NA,NA
Snake plant,World,2011,NA,NA,NA,NA
Snake plant,World,2012,NA,NA,NA,NA
Snake plant,World,2013,NA,NA,NA,NA
Sorghum,World,2010,0.143478261,0.143478261,0.182608696,0.169565217
Sorghum,World,2011,0.143478261,0.139130435,0.182608696,0.169565217
Sorghum,World,2012,0.139130435,0.126086957,0.17826087,0.169565217
Sorghum,World,2013,0.152173913,0.147826087,0.191304348,0.169565217
Sorrel,World,2010,NA,0.02173913,0.608695652,0.204347826
Sorrel,World,2011,NA,0.02173913,0.6,0.217391304
Sorrel,World,2012,NA,0.026086957,0.604347826,0.195652174
Sorrel,World,2013,NA,0.039130435,0.613043478,0.22173913
Soursop,World,2010,NA,NA,0.02173913,NA
Soursop,World,2011,NA,0.004347826,0.02173913,NA
Soursop,World,2012,NA,NA,0.026086957,NA
Soursop,World,2013,0.004347826,NA,0.043478261,NA
Soybeans,World,2010,0.686956522,0.573913043,0.5,0.252173913
Soybeans,World,2011,0.673913043,0.560869565,0.495652174,0.252173913
Soybeans,World,2012,0.686956522,0.560869565,0.47826087,0.247826087
Soybeans,World,2013,0.660869565,0.565217391,0.5,0.247826087
Spinach,World,2010,NA,NA,NA,NA
Spinach,World,2011,NA,NA,NA,NA
Spinach,World,2012,NA,NA,NA,NA
Spinach,World,2013,NA,NA,NA,NA
Strawberries,World,2010,NA,NA,NA,NA
Strawberries,World,2011,NA,NA,NA,NA
Strawberries,World,2012,NA,NA,NA,NA
Strawberries,World,2013,NA,NA,NA,NA
Strawberry tree,World,2010,0.017391304,0.008695652,0.217391304,NA
Strawberry tree,World,2011,0.017391304,0.008695652,0.226086957,NA
Strawberry tree,World,2012,0.017391304,0.008695652,0.234782609,NA
Strawberry tree,World,2013,0.02173913,0.017391304,0.260869565,NA
Sugar apple,World,2010,NA,NA,0.02173913,NA
Sugar apple,World,2011,NA,NA,0.017391304,NA
Sugar apple,World,2012,NA,NA,0.02173913,NA
Sugar apple,World,2013,NA,NA,0.030434783,NA
Sugar beets,World,2010,NA,NA,0.004347826,NA
Sugar beets,World,2011,NA,NA,0.004347826,NA
Sugar beets,World,2012,NA,NA,0.004347826,NA
Sugar beets,World,2013,NA,NA,0.004347826,NA
Sugarcane,World,2010,0.026086957,0.043478261,0.113043478,0.008695652
Sugarcane,World,2011,0.02173913,0.047826087,0.117391304,0.004347826
Sugarcane,World,2012,0.026086957,0.034782609,0.117391304,0.008695652
Sugarcane,World,2013,0.026086957,0.043478261,0.12173913,0.013043478
Sunflowers,World,2010,0.543478261,0.426086957,0.391304348,0.060869565
Sunflowers,World,2011,0.560869565,0.434782609,0.391304348,0.052173913
Sunflowers,World,2012,0.569565217,0.452173913,0.404347826,0.060869565
Sunflowers,World,2013,0.556521739,0.456521739,0.386956522,0.052173913
Sunn hemp,World,2010,NA,NA,NA,NA
Sunn hemp,World,2011,NA,NA,NA,NA
Sunn hemp,World,2012,NA,NA,NA,NA
Sunn hemp,World,2013,NA,NA,NA,NA
Sweetpotatoes,World,2010,0.052173913,0.2,0.317391304,0.143478261
Sweetpotatoes,World,2011,0.060869565,0.17826087,0.330434783,0.113043478
Sweetpotatoes,World,2012,0.056521739,0.17826087,0.339130435,0.147826087
Sweetpotatoes,World,2013,0.056521739,0.186956522,0.330434783,0.134782609
Sword bean,World,2010,0.004347826,0.052173913,0.017391304,0.160869565
Sword bean,World,2011,0.004347826,0.043478261,0.017391304,0.173913043
Sword bean,World,2012,0.004347826,0.047826087,0.02173913,0.169565217
Sword bean,World,2013,0.004347826,0.047826087,0.017391304,0.17826087
Tallowtree,World,2010,NA,NA,NA,NA
Tallowtree,World,2011,NA,NA,NA,NA
Tallowtree,World,2012,NA,NA,NA,NA
Tallowtree,World,2013,NA,NA,NA,NA
Tamarind,World,2010,0.017391304,0.008695652,0.204347826,NA
Tamarind,World,2011,0.017391304,0.008695652,0.226086957,NA
Tamarind,World,2012,0.017391304,0.008695652,0.230434783,NA
Tamarind,World,2013,0.02173913,0.017391304,0.252173913,NA
Taro,World,2010,NA,0.026086957,0.073913043,0.030434783
Taro,World,2011,NA,0.026086957,0.07826087,0.030434783
Taro,World,2012,NA,0.030434783,0.073913043,0.026086957
Taro,World,2013,NA,0.030434783,0.073913043,0.026086957
Tarragon,World,2010,NA,0.004347826,0.6,0.182608696
Tarragon,World,2011,NA,0.02173913,0.595652174,0.195652174
Tarragon,World,2012,NA,0.02173913,0.586956522,0.173913043
Tarragon,World,2013,NA,0.026086957,0.595652174,0.2
Tea,World,2010,NA,NA,0.134782609,0.273913043
Tea,World,2011,NA,NA,0.152173913,0.247826087
Tea,World,2012,NA,NA,0.143478261,0.256521739
Tea,World,2013,NA,NA,0.160869565,0.282608696
Teff,World,2010,0.091304348,0.095652174,0.139130435,0.108695652
Teff,World,2011,0.086956522,0.113043478,0.134782609,0.113043478
Teff,World,2012,0.07826087,0.108695652,0.139130435,0.108695652
Teff,World,2013,0.082608696,0.108695652,0.130434783,0.12173913
Tepary bean,World,2010,0.186956522,0.443478261,0.439130435,0.560869565
Tepary bean,World,2011,0.191304348,0.434782609,0.430434783,0.565217391
Tepary bean,World,2012,0.191304348,0.42173913,0.408695652,0.556521739
Tepary bean,World,2013,0.182608696,0.426086957,0.404347826,0.547826087
Thyme,World,2010,0.047826087,0.008695652,NA,0.017391304
Thyme,World,2011,0.039130435,0.008695652,NA,0.013043478
Thyme,World,2012,0.060869565,0.013043478,NA,0.02173913
Thyme,World,2013,0.065217391,0.017391304,NA,0.013043478
Tobacco,World,2010,NA,NA,NA,NA
Tobacco,World,2011,NA,NA,NA,NA
Tobacco,World,2012,NA,NA,NA,NA
Tobacco,World,2013,NA,NA,NA,NA
Tomatoes,World,2010,0.2,0.352173913,0.682608696,0.434782609
Tomatoes,World,2011,0.230434783,0.334782609,0.686956522,0.443478261
Tomatoes,World,2012,0.22173913,0.330434783,0.682608696,0.456521739
Tomatoes,World,2013,0.234782609,0.352173913,0.686956522,0.47826087
Triticale,World,2010,0.013043478,0.065217391,0.052173913,0.060869565
Triticale,World,2011,0.013043478,0.082608696,0.069565217,0.082608696
Triticale,World,2012,0.008695652,0.073913043,0.043478261,0.095652174
Triticale,World,2013,0.013043478,0.073913043,0.047826087,0.082608696
Tung nuts,World,2010,NA,NA,NA,NA
Tung nuts,World,2011,NA,NA,NA,NA
Tung nuts,World,2012,NA,NA,NA,NA
Tung nuts,World,2013,NA,NA,NA,NA
Turmeric,World,2010,0.043478261,0.008695652,NA,0.017391304
Turmeric,World,2011,0.039130435,0.008695652,NA,0.013043478
Turmeric,World,2012,0.056521739,0.008695652,NA,0.02173913
Turmeric,World,2013,0.060869565,0.017391304,NA,0.013043478
Turnips,World,2010,NA,NA,0.047826087,NA
Turnips,World,2011,NA,NA,0.065217391,NA
Turnips,World,2012,NA,NA,0.069565217,NA
Turnips,World,2013,NA,NA,0.060869565,NA
Ulluco,World,2010,NA,0.039130435,0.091304348,0.047826087
Ulluco,World,2011,NA,0.034782609,0.086956522,0.039130435
Ulluco,World,2012,NA,0.034782609,0.086956522,0.034782609
Ulluco,World,2013,NA,0.030434783,0.095652174,0.039130435
Vanilla,World,2010,NA,NA,NA,NA
Vanilla,World,2011,NA,NA,NA,NA
Vanilla,World,2012,NA,NA,NA,NA
Vanilla,World,2013,NA,NA,NA,NA
Velvet bean,World,2010,0.004347826,0.034782609,0.017391304,0.143478261
Velvet bean,World,2011,0.004347826,0.039130435,0.017391304,0.152173913
Velvet bean,World,2012,0.004347826,0.043478261,0.02173913,0.165217391
Velvet bean,World,2013,0.004347826,0.043478261,0.017391304,0.169565217
Velvet leaf,World,2010,NA,NA,NA,NA
Velvet leaf,World,2011,NA,NA,NA,NA
Velvet leaf,World,2012,NA,NA,NA,NA
Velvet leaf,World,2013,NA,NA,NA,NA
Vetch,World,2010,NA,NA,NA,NA
Vetch,World,2011,NA,NA,NA,NA
Vetch,World,2012,NA,NA,NA,NA
Vetch,World,2013,NA,NA,NA,0.004347826
Walnuts,World,2010,0.356521739,0.130434783,0.1,0.113043478
Walnuts,World,2011,0.352173913,0.130434783,0.104347826,0.126086957
Walnuts,World,2012,0.360869565,0.152173913,0.12173913,0.139130435
Walnuts,World,2013,0.404347826,0.160869565,0.117391304,0.152173913
Watercress,World,2010,NA,0.004347826,0.586956522,0.160869565
Watercress,World,2011,NA,0.02173913,0.57826087,0.173913043
Watercress,World,2012,NA,0.02173913,0.582608696,0.165217391
Watercress,World,2013,NA,0.02173913,0.569565217,0.186956522
Watermelons,World,2010,0.07826087,0.143478261,0.573913043,0.026086957
Watermelons,World,2011,0.086956522,0.143478261,0.57826087,0.026086957
Watermelons,World,2012,0.086956522,0.156521739,0.582608696,0.026086957
Watermelons,World,2013,0.1,0.160869565,0.595652174,0.039130435
Wheat,World,2010,0.730434783,0.756521739,0.760869565,0.739130435
Wheat,World,2011,0.734782609,0.747826087,0.756521739,0.743478261
Wheat,World,2012,0.726086957,0.752173913,0.756521739,0.743478261
Wheat,World,2013,0.726086957,0.752173913,0.756521739,0.739130435
Wildrice,World,2010,0.004347826,0.017391304,0.013043478,0.026086957
Wildrice,World,2011,0.004347826,0.030434783,0.030434783,0.034782609
Wildrice,World,2012,0.008695652,0.030434783,0.026086957,0.034782609
Wildrice,World,2013,0.004347826,0.030434783,0.008695652,0.034782609
Winged bean,World,2010,0.004347826,0.030434783,0.017391304,0.139130435
Winged bean,World,2011,0.004347826,0.026086957,0.017391304,0.143478261
Winged bean,World,2012,0.004347826,0.039130435,0.02173913,0.160869565
Winged bean,World,2013,0.004347826,0.039130435,0.017391304,0.156521739
Yams,World,2010,0.043478261,0.117391304,0.160869565,0.104347826
Yams,World,2011,0.043478261,0.117391304,0.156521739,0.095652174
Yams,World,2012,0.047826087,0.117391304,0.169565217,0.1
Yams,World,2013,0.047826087,0.12173913,0.165217391,0.113043478
"Yautia, cocoyam",World,2010,NA,NA,NA,NA
"Yautia, cocoyam",World,2011,NA,NA,NA,NA
"Yautia, cocoyam",World,2012,NA,NA,NA,NA
"Yautia, cocoyam",World,2013,NA,NA,NA,NA
Year bean,World,2010,0.169565217,0.426086957,0.430434783,0.543478261
Year bean,World,2011,0.173913043,0.42173913,0.430434783,0.543478261
Year bean,World,2012,0.17826087,0.404347826,0.4,0.543478261
Year bean,World,2013,0.173913043,0.413043478,0.404347826,0.534782609
Zucchini,World,2010,NA,NA,NA,NA
Zucchini,World,2011,NA,NA,NA,NA
Zucchini,World,2012,NA,NA,NA,NA
Zucchini,World,2013,NA,NA,NA,NA
